bin	address	file_date	job_num	doc_num	job type	job_status	status_date	lic_num	applicant	in audit	zoning	details 
1087115	529 WEST  147 STREET MANHATTAN	05/13/2016	122720608	01	A2	X SIGNED OFF	12/11/2017	0022240 RA	MRAKOVCI		NOT APPLICABLE	" 
		
			 8TH CYCLE FISP REPAIR PROGRAM INCLUDING BRICK REPLACEMENT. NO CHANGE TO US
		  
		
			 Work on Floor(s): PEN,ROF                  001 thru 006
"
1087115	529 WEST  147 STREET MANHATTAN	09/15/2014	122104542	01	A2	X SIGNED OFF	04/08/2015	0068602 PE	HERSCHLA		NOT APPLICABLE	" 
		
			 FILING APPLICATION TO REPLACE EXISTING 2"" SANITARY STACK WITH NEW 3""SANITA
		  
		
			 Work on Floor(s): ROF                      001 thru 006
"
1087115	529 WEST  147 STREET MANHATTAN	07/05/2013	120769052	02	A2	P APPROVED	09/19/2013		MRAKOVCI		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): ROF                      001 thru 007
"
1087115	529 WEST  147 STREET MANHATTAN	08/15/2011	120794300	01	A3	R PERMIT-ENTIRE	03/11/2013	0034041 RA	STANCO		NOT APPLICABLE	" 
		
			 HEAVY DUTY SIDEWALK SHED INSTALLATION AS PER 2008 CODE, CHAPTER 33.
		  
		
			 Work on Floor(s): OSP
"
1087115	529 WEST  147 STREET MANHATTAN	08/02/2011	120769052	01	A2	X SIGNED OFF	03/19/2014	0022240 RA	MRAKOVCI		NOT APPLICABLE	" 
		
			 MASONRY REPAIRS TO EXTERIOR ELEVATIONS AND ROOF LEVELS AS INDICATED ON PLA
		  
		
			 Work on Floor(s): ROF                      001 thru 007
"
1087115	529 WEST  147 STREET MANHATTAN	09/09/2005	104234918	01	SC	U COMPLETED	09/09/2005	0022512 RA	Lin		NOT APPLICABLE	
1087115	529 WEST  147 STREET MANHATTAN	12/07/2004	103986297	01	A2	X SIGNED OFF	11/21/2005	0073791 PE	Chang		NOT APPLICABLE	" 
		
			 Application is being filed for plumbing,, BOILER IN CONJUNCTION WITH
		  
		
			 Work on Floor(s): CEL,PEN                  001 thru 006
"
1087115	529 WEST  147 STREET MANHATTAN	10/18/2004	103949907	01	A3	X SIGNED OFF	01/03/2005	0065657 PE	Chan		NOT APPLICABLE	" 
		
			 To install underpinning for NB 103909852. No change to use, occupancy and
		  
		
			 Work on Floor(s): CEL
"
1087115	529 WEST  147 STREET MANHATTAN	09/29/2004	103909852	01	NB	X SIGNED OFF	04/19/2006	0022512 RA	Lin		NOT APPLICABLE	" 
		
			 Work on Floor(s): CEL,PEN                  001 thru 006
"
1087115	529 WEST  147 STREET MANHATTAN	09/21/2004	103927967	01	A3	X SIGNED OFF	04/13/2006	0022515 RA	LIN		NOT APPLICABLE	" 
		
			 BPP PAVING PLAN FILED IN CONJUNCTION WITH APPLICATION NB#103909852
		  
		
			 Work on Floor(s): CEL,PTH                  001 thru 006
"
1087115	529 WEST  147 STREET MANHATTAN	09/10/2004	103919690	01	A2	X SIGNED OFF	09/13/2005	0073791 PE	CHANG		NOT APPLICABLE	" 
		
			 SPRINKLER APPLICATION FILED HEREWITH IN CONJUNCTION WITH NEW BUILDING
		  
		
			 Work on Floor(s): CEL,PEN                  001 thru 006
"
1087115	529 WEST  147 STREET MANHATTAN	02/20/2003	103391599	01	A2	J P/E DISAPPROVED	02/27/2003	0016162 RA	TURNER		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 12/16/2004 NON-DIRECTIVE FILING FOR REPAVING EXIST ING PARKI
		  
		
			 Work on Floor(s): GRD
"
1087115	529 WEST  147 STREET MANHATTAN	06/24/1993	100640763	02	DM	X SIGNED OFF	07/08/1993		FROHLICK		NOT APPLICABLE	" 
		
			 SHED FOR DEMOLITION
		  
		
			 Work on Floor(s):                          001 thru 003
"
1087115	529 WEST  147 STREET MANHATTAN	06/24/1993	100640763	01	DM	X SIGNED OFF	07/08/1993		FROHLICK		NOT APPLICABLE	
1060641	319 WEST  137 STREET MANHATTAN	11/19/2014	120938673	06	A1	P APPROVED	11/25/2014		HOURIZAD		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	07/17/2014	120938673	05	A1	P APPROVED	08/01/2014		HOURIZAD		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	05/21/2014	120938673	04	A1	P APPROVED	06/12/2014		HOURIZAD		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	04/11/2014	120938673	03	A1	P APPROVED	05/02/2014		HOURIZAD		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	12/16/2013	120938673	02	A1	P APPROVED	01/22/2014		HOURIZAD		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	07/02/2012	121137457	01	A2	X SIGNED OFF	09/30/2014	0063353 PE	MORTMAN		NOT APPLICABLE	" 
		
			 INSTALL FIRE SPRINKLER SYSTEM PER PLANS FILED HEREWITH AND IN CONJUNCTION
		  
		
			 Work on Floor(s): CEL,ROF,BAS              001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	01/04/2012	120938673	01	A1	X SIGNED OFF	12/02/2014	0074129 PE	HOURIZAD		NOT APPLICABLE	" 
		
			 EXISTING 9 ROOMING UNIT BUILDING TO BE CONVERTED TO 2 FAMILY DWELLINGS BUI
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060641	319 WEST  137 STREET MANHATTAN	01/18/2007	104641292	01	A1	J P/E DISAPPROVED	01/31/2007	0027915 RA	De Lucia		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 12/23/2007 Proposed interior partitions on second and third
		"
1060928	295 CONVENT AVENUE MANHATTAN	05/17/2012	121080105	01	A2	X SIGNED OFF	02/11/2013	0050579 PE	RUDIKOFF		NOT APPLICABLE	" 
		
			 INSTALL NEW METAL CHIMNEY LINER PER PLANS.
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 006
"
1060928	295 CONVENT AVENUE MANHATTAN	07/28/1994	100879382	01	A2	R PERMIT-ENTIRE	02/06/1995	0020410 RA	HULME		NOT APPLICABLE	" 
		
			 ERECT SHED ( HEAVY DUTY) 100' LONG AT 29 5 CONVENT AVE, TO DO FACADE REP
		"
1059088	358 WEST  118 STREET MANHATTAN	02/25/2013	120857199	02	A2	P APPROVED	02/27/2013		RYALL		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): ROF
"
1059088	358 WEST  118 STREET MANHATTAN	10/05/2011	120857199	01	A2	X SIGNED OFF	05/12/2015	0015040 RA	RYALL		NOT APPLICABLE	" 
		
			 INSTALLATION OF ROOFTOP SOLAR PANEL ARRAY AS PER PLANS SUBMITTED HEREWITH.
		"
1055806	312 MANHATTAN AVENUE MANHATTAN	08/21/2013	121754039	01	A2	X SIGNED OFF	06/20/2014	0050579 PE	RUDIKOFF		NOT APPLICABLE	" 
		
			 REPLACE OIL BURNER WITH GAS/OIL BURNER ON NYC BOILER NO. MD34157-02 AND IN
		  
		
			 Work on Floor(s): CEL
"
1055806	312 MANHATTAN AVENUE MANHATTAN	10/11/2000	102811316	01	A3	R PERMIT-ENTIRE	10/23/2000		ROHAN		NOT APPLICABLE	" 
		
			 INSTALLATION OF HEAVY DUTY SHED 115' DURING FACADE REPAIR NO CHANGE
		"
1061059	342 WEST  145 STREET MANHATTAN	06/10/1998	101329803	03	A1	P APPROVED	07/16/1998	0015312 RA	CRAWFORD		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1061059	342 WEST  145 STREET MANHATTAN	02/18/1998	101329803	02	A1	D A/P ENTIRE	02/18/1998	0015312 RA	CRAWFORD		NOT APPLICABLE	" 
		
			 DOC WITHDRAWN 07/30/1998
		  
		
			 Work on Floor(s): CEL,BMT                  001 thru 003
"
1061059	342 WEST  145 STREET MANHATTAN	08/26/1996	101329803	01	A1	X SIGNED OFF	09/10/1998	0015312 RA	CRAWFORD		NOT APPLICABLE	" 
		
			 CONVERSION OF CLASS""B"" MULTIPLE DWELLING  TO TWO(2)FAMILY DWELLING. ARCH
		"
1060717	308 WEST  140 STREET MANHATTAN	10/01/2013	121683188	02	A2	P APPROVED	10/03/2013		TUNG		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,BAS,001
"
1060717	308 WEST  140 STREET MANHATTAN	06/14/2013	121683188	01	A2	R PERMIT-ENTIRE	10/08/2014	0049458 PE	TUNG		NOT APPLICABLE	" 
		
			 INTERIOR RENOVATION OF EXISTING 4 FAMILY HOUSE, CREATE CONVENIENT SPIRAL M
		  
		
			 Work on Floor(s): CEL,BAS,001
"
1060717	308 WEST  140 STREET MANHATTAN	02/04/2000	102824106	01	A2	R PERMIT-ENTIRE	02/28/2000	0069428 PE	KRIGSMAN		NOT APPLICABLE	" 
		
			 INSTALLATION OF NEW DIRECT - VENT BOILER, BUFFER TANK AND GAS
		"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/29/2016	122673268	01	SG	R PERMIT-ENTIRE	02/01/2016	0076707 PE	SKVIRSKY		NOT APPLICABLE	" 
		
			 INSTALL ILLUMINATED DOUBLE FACED BLADE SIGN ON WALL. NO CHANGE IN OCCUPANC
		  
		
			 Work on Floor(s): 001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/29/2016	122673277	01	SG	R PERMIT-ENTIRE	02/01/2016	0076707 PE	SKVIRSKY		NOT APPLICABLE	" 
		
			 INSTALL ILLUMINATED ACCESSORY BUSINESS SIGN ON WALL. NO CHANGE IN OCCUPANC
		  
		
			 Work on Floor(s): 001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/29/2016	122673259	01	SG	R PERMIT-ENTIRE	02/02/2016	0076707 PE	SKVIRSKY		NOT APPLICABLE	" 
		
			 INSTALL ILLUMINATED DOUBLE FACED BLADE SIGN ON WALL. NO CHANGE IN OCCUPANC
		  
		
			 Work on Floor(s): 001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/29/2016	122673240	01	SG	R PERMIT-ENTIRE	02/02/2016	0076707 PE	SKVIRSKY		NOT APPLICABLE	" 
		
			 INSTALL ILLUMINATED DOUBLE FACED BLADE SIGN ON WALL. NO CHANGE IN OCCUPANC
		  
		
			 Work on Floor(s): 001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/28/2016	122673286	01	SG	R PERMIT-ENTIRE	01/28/2016	0076707 PE	SKVIRSKY		NOT APPLICABLE	" 
		
			 INSTALL ILLUMINATED ACCESSORY BUSINESS SIGN ON WALL. NO CHANGE IN OCCUPANC
		  
		
			 Work on Floor(s): 001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/28/2016	122673295	01	SG	R PERMIT-ENTIRE	02/01/2016	0076707 PE	SKVIRSKY		NOT APPLICABLE	" 
		
			 INSTALL ILLUMINATED ACCESSORY BUSINESS SIGN ON WALL. NO CHANGE IN OCCUPANC
		  
		
			 Work on Floor(s): 001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	11/17/2015	120643544	13	NB	P APPROVED	12/18/2015		ALSTER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	08/03/2015	121871420	06	A2	P APPROVED	08/04/2015		MCCLAVE		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 02
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	07/15/2015	122462236	01	A2	X SIGNED OFF	12/02/2015	0030476 RA	ALSTER		NOT APPLICABLE	" 
		
			 APPLICATION FILED FOR THE RENOVATION OF RETAIL SPACE 2 AS SHOWN ON PLANS F
		  
		
			 Work on Floor(s): CEL,001,MZ1
"
1089445	240 MANHATTAN AVENUE MANHATTAN	06/17/2015	121871420	05	A2	P APPROVED	06/22/2015		MCCLAVE		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 02
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	05/12/2015	121871420	04	A2	P APPROVED	06/25/2015		MACDONAL		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	05/08/2015	121871420	03	A2	P APPROVED	06/03/2015		MCCLAVE		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 02
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	04/30/2015	120643544	12	NB	P APPROVED	05/13/2015		ALSTER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	04/29/2015	122383571	01	A2	X SIGNED OFF	02/23/2016	0021720 RA	GEORGES		NOT APPLICABLE	" 
		
			 KITCHEN RENOVATION WITH MISCELLANEOUS CONSTRUCTION, 7TH FLOOR, APT 7A.  NO
		  
		
			 Work on Floor(s): 7TH
"
1089445	240 MANHATTAN AVENUE MANHATTAN	03/09/2015	122241412	01	A2	J P/E DISAPPROVED	03/24/2015	0039067 PE	MCCLAVE		NOT APPLICABLE	" 
		
			 JOB WITHDRAWN 05/11/2015 FILING FOR ADDITIONS/MODIFICATION TO EXISTING FIR
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/25/2015	120643544	11	NB	P APPROVED	03/09/2015	0602931 PE	ETTINGER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 04
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/23/2015	121871420	02	A2	X SIGNED OFF	12/07/2015	0039067 PE	MCCLAVE		NOT APPLICABLE	" 
		
			 FILING FOR INSTALLATION OF AC & CONDENSING UNITS, DIFFUSERS, DUCT WORK, PL
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/23/2015	121871420	01	A2	X SIGNED OFF	12/07/2015	0026944 RA	MACDONAL		NOT APPLICABLE	" 
		
			 FILING FOR INTERIOR RENOVATIONS RELATED TO STARBUCKS BUILD-OUT AS SHOWN ON
		  
		
			 Work on Floor(s): CEL,001
"
1089445	240 MANHATTAN AVENUE MANHATTAN	12/26/2014	122199913	02	A2	P APPROVED	12/29/2014		JORDAN		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 008
"
1089445	240 MANHATTAN AVENUE MANHATTAN	11/19/2014	122200965	01	A2	X SIGNED OFF	10/23/2015	0030353 RA	JORDAN		NOT APPLICABLE	" 
		
			 COMBINE THREE APARTMENTS ON THE 10TH FLOOR.  NO CHANGE TO USE, EGRESS OR
		  
		
			 Work on Floor(s): 010
"
1089445	240 MANHATTAN AVENUE MANHATTAN	11/18/2014	122199913	01	A2	R PERMIT-ENTIRE	12/10/2014	0030353 RA	JORDAN		NOT APPLICABLE	" 
		
			 COMBINE TWO APARTMENTS ON THE 8TH FLOOR.  NO CHANGE TO USE, EGRESS OR OCCU
		  
		
			 Work on Floor(s): 008
"
1089445	240 MANHATTAN AVENUE MANHATTAN	03/24/2014	120643544	10	NB	P APPROVED	04/07/2014	0602931 PE	ETTINGER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 04
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/12/2014	120666252	02	A2	P APPROVED	03/17/2014		ETTINGER		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/05/2014	120643544	09	NB	P APPROVED	02/18/2014	0602931 PE	ETTINGER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 04
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/04/2014	120643544	08	NB	P APPROVED	02/18/2014	0030476 RA	ALSTER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	01/27/2014	121184654	01	SC	U COMPLETED	03/10/2014	0030476 RA	ALSTER		NOT APPLICABLE	" 
		
			 APPLICATION FILED FOR THE CREATION OF 70 CONDOMINIUM LOTS. 69 RESIDENTIAL
		  
		
			 Work on Floor(s): ENT
"
1089445	240 MANHATTAN AVENUE MANHATTAN	07/10/2013	121444080	02	A3	P APPROVED	07/11/2013		OCONNOR		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): OSP
"
1089445	240 MANHATTAN AVENUE MANHATTAN	04/16/2013	140070535	01	A2	X SIGNED OFF	10/07/2013	0077599 PE	CUOCO		NOT APPLICABLE	" 
		
			 PROPOSE TO INSTALL A SKYPICKER SP630 MATERIAL DELIVERY SYSTEM IN CONJUNCTI
		  
		
			 Work on Floor(s):                          001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	03/12/2013	140061750	01	A3	X SIGNED OFF	03/06/2014	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 INSTALLATION OF PIPE SCAFFOLD AS PER PLANS. WORK SHALL COMPLY WITH 2008 BU
		  
		
			 Work on Floor(s): OSP
"
1089445	240 MANHATTAN AVENUE MANHATTAN	02/26/2013	121412907	02	A3	P APPROVED	02/27/2013		HOQUE		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01 INSTALLATION OF SIDEWALK SHED ON ROADWAY AS
		  
		
			 Work on Floor(s): OSP
"
1089445	240 MANHATTAN AVENUE MANHATTAN	11/29/2012	121444080	01	A3	X SIGNED OFF	02/21/2014	0084781 PE	OCONNOR		NOT APPLICABLE	" 
		
			 INSTALLATION OF A BAODA SC270/270VA SINGLE CAR PERSONNEL/MATERIAL HOIST AS
		  
		
			 Work on Floor(s): OSP
"
1089445	240 MANHATTAN AVENUE MANHATTAN	10/18/2012	121412907	01	A3	X SIGNED OFF	03/11/2015	0083278 PE	HOQUE		NOT APPLICABLE	" 
		
			 INSTALLATION OF SIDEWALK SHED ON ROADWAY AS PER PLAN.
		  
		
			 Work on Floor(s): OSP
"
1089445	240 MANHATTAN AVENUE MANHATTAN	06/11/2012	120643544	07	NB	P APPROVED	07/12/2012	0602931 PE	ETTINGER		AMENDED 05/19/2015	" 
		
			 POST APPROVAL AMENDMENT FOR 04
		  
		
			 Work on Floor(s): CEL,ROF,MEZ              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	08/26/2011	120806663	01	A3	P APPROVED	11/09/2011	0030476 RA	ALSTER		NOT APPLICABLE	" 
		
			 FIRE PROTECTION PLAN FILED IN CONJUNCTION WITH NB#120643544
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	07/07/2011	120750990	01	A2	X SIGNED OFF	11/12/2014	0071502 PE	FISHER		NOT APPLICABLE	" 
		
			 INSTALLATION OF AN AUTOMATIC SMOKE/DUCT/HEAT/CO DETECTION AND SPRINKLER FI
		  
		
			 Work on Floor(s): CEL,ROF,MEZ,PT1,PT2,001  002 thru 020
"
1089445	240 MANHATTAN AVENUE MANHATTAN	07/05/2011	120745649	01	A2	X SIGNED OFF	08/13/2014	0602931 PE	ETTINGER		NOT APPLICABLE	" 
		
			 INSTALLATION OF TEMPORARY AIR PRESSURIZED ALARM SYSTEM FOR DRY STANDPIPE S
		  
		
			 Work on Floor(s): CEL,ROF,OSP              001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	06/13/2011	120643544	05	NB	X SIGNED OFF	01/28/2016	0078732 PE	THOMANN		AMENDED 05/19/2015	" 
		
			 SOE WORK IN CONJUNCTION WITH NB
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	04/21/2011	120670087	01	A2	X SIGNED OFF	07/15/2014	0602931 PE	ETTINGER		NOT APPLICABLE	" 
		
			 BOILER WORK FILED IN CONJUNCTION WITH NB# 120643544.
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	04/20/2011	120666252	01	A2	X SIGNED OFF	03/04/2015	0602931 PE	ETTINGER		NOT APPLICABLE	" 
		
			 SPRINKLER & STANDPIPE WORK FILED IN CONJUNCTION WITH NB# 120643544.
		  
		
			 Work on Floor(s): CEL,ROF                  001 thru 022
"
1089445	240 MANHATTAN AVENUE MANHATTAN	04/19/2011	120667260	01	A3	X SIGNED OFF	05/15/2015	0030476 RA	ALSTER		NOT APPLICABLE	" 
		
			 BUILDERS PAVING PLAN FILED IN CONJUNCTION WITH NB#120643544
		"
1060965	52 HAMILTON TERRACE MANHATTAN	10/27/2014	121639726	06	A1	P APPROVED	10/28/2014		MAZZELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): BAS,CEL                  001 thru 003
"
1060965	52 HAMILTON TERRACE MANHATTAN	10/24/2013	121639726	05	A1	P APPROVED	12/09/2013		MAZZELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): BAS,CEL                  001 thru 003
"
1060965	52 HAMILTON TERRACE MANHATTAN	10/24/2013	121639726	04	A1	P APPROVED	12/09/2013		MAZZELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 02
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060965	52 HAMILTON TERRACE MANHATTAN	08/12/2013	121639726	03	A1	P APPROVED	08/20/2013		MAZZELLA		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): BAS,CEL                  001 thru 003
"
1060965	52 HAMILTON TERRACE MANHATTAN	07/22/2013	121639726	02	A1	X SIGNED OFF	10/29/2014	0020515 RA	MAZZELLA		NOT APPLICABLE	" 
		
			 FILE SPRINKLER WORKS IN CONJUNCTION WITH ALT I APPLICATION.
		  
		
			 Work on Floor(s): CEL,BAS                  001 thru 003
"
1060965	52 HAMILTON TERRACE MANHATTAN	06/07/2013	121676855	01	A2	X SIGNED OFF	09/11/2014	0020478 RA	LEDER-LU		NOT APPLICABLE	" 
		
			 REMOVAL EXISTING NON-BEARING INTERIOR PARTITIONS AND PLUMBING FIXTURES AS
		  
		
			 Work on Floor(s): BAS,CEL                  001 thru 003
"
1060965	52 HAMILTON TERRACE MANHATTAN	06/07/2013	121639726	01	A1	X SIGNED OFF	10/29/2014	0020515 RA	MAZZELLA		NOT APPLICABLE	" 
		
			 PROPOSED TO CONVERT EXISTING SRO OCCUPANCY INTO A ONE-FAMILY DWELLING WITH
		"
1059365	171 MORNINGSIDE AVENUE MANHATTAN	05/29/2014	140205043	01	A3	R PERMIT-ENTIRE	06/02/2014	0066791 PE	PARIHAR		NOT APPLICABLE	" 
		
			 PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED FILED FOR REMEDIAL REPAI
		"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	09/21/2017	122402408	02	A3	P APPROVED	10/11/2017		NOWAK		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): ROF
"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	06/09/2017	123070345	02	A2	P APPROVED	06/22/2017		SEMIOLI		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): CEL
"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	04/19/2017	104647438	02	A3	P APPROVED	05/02/2017	0090372 PE	ZDANCEWI		NOT APPLICABLE	" 
		
			 POST APPROVAL AMENDMENT FOR 01
		  
		
			 Work on Floor(s): 001
"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	04/07/2017	123070345	01	A2	X SIGNED OFF	12/13/2017	0079067 PE	SEMIOLI		NOT APPLICABLE	" 
		
			 REPLACE OIL BURNER WITH NEW DUAL FUEL BURNER.  INSTALL NEW GAS LINE AND GA
		  
		
			 Work on Floor(s): CEL
"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	07/20/2016	140523958	01	A3	X SIGNED OFF	11/30/2016	0080350 PE	SOLTANIZ		NOT APPLICABLE	" 
		
			 INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE
		  
		
			 Work on Floor(s): OSP
"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	08/12/2015	122496058	01	A2	R PERMIT-ENTIRE	12/06/2017	0018233 RA	GUTHARTZ		NOT APPLICABLE	" 
		
			 REPLACE PLBG FIXTURES ON EXSTG ROUGHING THROUGHOUT BLDG.
		  
		
			 Work on Floor(s):                          001 thru 006
"
1059680	1274 AMSTERDAM AVENUE MANHATTAN	05/14/2015	122402408	01	A3	R PERMIT-ENTIRE	03/06/2017	0079769 PE	NOWAK		NOT APPLICABLE	" 
		
			 INSTALLATION OF ANTENNA AND RELATED TELECOMMUNICATION RETROFIT EXISTING EU
		  
		
			 Work on Floor(s): ROF
"
